,index,property_id,price,bed_no,address,property_type,listed_time,agent,first_station,second_station
12281,138,48847770,615000.0,2.0,"Creek Road, London SE10",flat,2018-08-28 00:00:00,"Oppida, SE16",Cutty Sark,Greenwich
12282,173,48575470,615000.0,2.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-31 00:00:00,"Bellway - The River Gardens, SE10",Westcombe Park,Maze Hill
12283,53,49279316,613000.0,1.0,"Upper Riverside, Greenwich Peninsula, Greenwich SE10",flat,2018-10-06 00:00:00,"Chase Evans Greenwich, SE10",North Greenwich,Canary Wharf
12284,176,48574635,612500.0,2.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-31 00:00:00,"Bellway - The River Gardens, SE10",Westcombe Park,Maze Hill
12285,76,49140698,610000.0,2.0,"River Gardens Walk, Greenwich, London SE10",flat,2018-09-24 00:00:00,"JLL - Greenwich, SE10",Maze Hill,Island Gardens
12286,140,48847769,610000.0,2.0,"Creek Road, London SE10",flat,2018-08-28 00:00:00,"Oppida, SE16",Cutty Sark,Greenwich
12287,104,49046022,610000.0,2.0,"Banning Street, Royal Greenwich SE10",flat,2018-09-15 00:00:00,"Bellway - The River Gardens, SE10",Westcombe Park,Maze Hill
12288,26,49419779,610000.0,2.0,"Devonshire Drive, London SE10",flat,2018-10-19 00:00:00,"Hamptons International - Greenwich Sales, SE10",Deptford Bridge,Greenwich
12289,174,48575452,610000.0,2.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-31 00:00:00,"Bellway - The River Gardens, SE10",Westcombe Park,Maze Hill
12290,196,48485816,610000.0,2.0,"Banning Street, Royal Greenwich SE10",flat,2018-07-23 00:00:00,"Bellway - The River Gardens, SE10",Westcombe Park,Maze Hill
12291,214,48310902,607500.0,2.0,"Banning Street, London SE10",flat,2018-07-10 00:00:00,"Bellway - The River Gardens, SE10",Maze Hill,Island Gardens
12292,105,49046023,607500.0,2.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-09-15 00:00:00,"Bellway - The River Gardens, SE10",Maze Hill,Island Gardens
12293,177,48574610,607500.0,2.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-31 00:00:00,"Bellway - The River Gardens, SE10",Westcombe Park,Maze Hill
12294,175,48575447,605000.0,2.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-31 00:00:00,"Bellway - The River Gardens, SE10",Westcombe Park,Maze Hill
12295,157,48722728,605000.0,1.0,"Upper Riverside, Greenwich Peninsula, London SE10",flat,2018-08-14 00:00:00,"Greenwich Peninsula, SE10",North Greenwich,Canary Wharf
12296,197,48485786,605000.0,2.0,"Banning Street, Royal Greenwich SE10",flat,2018-07-23 00:00:00,"Bellway - The River Gardens, SE10",Westcombe Park,Maze Hill
12297,198,48485762,605000.0,2.0,"Banning Street, Royal Greenwich SE10",flat,2018-07-23 00:00:00,"Bellway - The River Gardens, SE10",Westcombe Park,Maze Hill
12298,215,48310864,602500.0,2.0,"Banning Street, London SE10",flat,2018-07-10 00:00:00,"Bellway - The River Gardens, SE10",Maze Hill,Island Gardens
12299,178,48574527,602500.0,2.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-31 00:00:00,"Bellway - The River Gardens, SE10",Westcombe Park,Maze Hill
12300,228,48217562,602500.0,2.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-03 00:00:00,"Bellway - The River Gardens, SE10",Maze Hill,Island Gardens
12301,312,46913151,600000.0,2.0,"Merryweather Place, London SE10",flat,2018-03-13 00:00:00,"Emoov National, EC3A",Deptford Bridge,Greenwich
12302,11,49485118,600000.0,2.0,"Dowells Street, London SE10",flat,2018-10-26 00:00:00,"Chestertons - Canary Wharf, E14",Cutty Sark,Greenwich
12303,234,48211732,600000.0,2.0,"Bessemer Place, London SE10",flat,2018-07-02 00:00:00,"1st Avenue, SE10",North Greenwich,West Silvertown
12304,270,47835188,600000.0,3.0,"Catherine Grove, Greenwich, London SE10",flat,2018-06-01 00:00:00,"Chestertons - Greenwich &amp; Blackheath, SE10",Deptford Bridge,Greenwich
12305,250,48511395,600000.0,2.0,"Platinum Riverside, North Greenwich, London SE10",flat,2018-06-27 00:00:00,"Lessel, W6",North Greenwich,West Silvertown
12306,19,49443588,600000.0,2.0,"Greenwich Peninsula, Platium Riverside, Greenwich SE10",flat,2018-10-22 00:00:00,"Chase Evans Greenwich, SE10",North Greenwich,West Silvertown
12307,130,48920338,600000.0,2.0,"Walnut Tree Road, London SE10",house,2018-09-04 00:00:00,"Nested, EC1V",Maze Hill,Westcombe Park
12308,383,46580695,600000.0,1.0,"Wyndham Apartment, River Gardens, Greenwich, London SE10",flat,2016-11-24 00:00:00,"MyLondonHome City &amp; Docklands, E14",Maze Hill,Island Gardens
12309,187,48546613,599999.0,2.0,"Maurer Court, Renaissance Walk, London SE10",flat,2018-07-27 00:00:00,"1st Avenue, SE10",North Greenwich,West Silvertown
12310,207,48398623,599950.0,3.0,"Hazel Lane, Greenwich, London SE10",flat,2018-07-16 00:00:00,"JLL - Greenwich, SE10",Maze Hill,Westcombe Park
12311,300,47371974,599950.0,2.0,"River Gardens Walk, Greenwich, London SE10",flat,2018-04-23 00:00:00,"JLL - Greenwich, SE10",Maze Hill,Island Gardens
12312,69,49178781,599950.0,2.0,"Colomb Street, Greenwich, London SE10",house,2018-09-27 00:00:00,"Chestertons - Greenwich &amp; Blackheath, SE10",Maze Hill,Westcombe Park
12313,169,48652721,599000.0,2.0,"Telcon Way, Greenwich SE10",flat,2018-08-07 00:00:00,"Global House Estates, SE1",Maze Hill,Westcombe Park
12314,52,49279313,598000.0,1.0,"Upper Riverside, Greenwich Peninsula, Greenwich SE10",flat,2018-10-06 00:00:00,"Chase Evans Greenwich, SE10",North Greenwich,Canary Wharf
12315,67,49195850,597500.0,3.0,"Cottrell Court, Greenwich SE10",house,2018-09-29 00:00:00,"Franklyn James, E14",Westcombe Park,North Greenwich
12316,200,48480835,597500.0,2.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-23 00:00:00,"Bellway - The River Gardens, SE10",Westcombe Park,Maze Hill
12317,103,49046027,597500.0,2.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-09-15 00:00:00,"Bellway - The River Gardens, SE10",Westcombe Park,Maze Hill
12318,345,46398435,595000.0,1.0,"Upper Riverside, Greenwich Peninsula, London SE10",flat,2018-01-29 00:00:00,"Greenwich Peninsula, SE10",North Greenwich,Canary Wharf
12319,344,46398676,595000.0,1.0,"Upper Riverside, Greenwich Peninsula, London SE10",flat,2018-01-29 00:00:00,"Greenwich Peninsula, SE10",North Greenwich,Canary Wharf
12320,217,48307028,595000.0,2.0,"Banning Street, London SE10",flat,2018-07-10 00:00:00,"Bellway - The River Gardens, SE10",Maze Hill,Island Gardens
12321,118,48987713,595000.0,1.0,"Upper Riverside, Greenwich Peninsula, London SE10",flat,2018-09-10 00:00:00,"Greenwich Peninsula, SE10",North Greenwich,Canary Wharf
12322,216,48310851,592500.0,2.0,"Banning Street, London SE10",flat,2018-07-10 00:00:00,"Bellway - The River Gardens, SE10",Maze Hill,Island Gardens
12323,243,48203833,592500.0,2.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-02 00:00:00,"Bellway - The River Gardens, SE10",Maze Hill,Island Gardens
12324,377,43725845,590000.0,1.0,"Wyndham Apartments, 60 River Gardens, Greenwich SE10",flat,2017-05-04 00:00:00,"Moving City, E1",Maze Hill,Island Gardens
12325,321,46764370,590000.0,1.0,"Upper Riverside, Greenwich Peninsula, London SE10",flat,2018-02-28 00:00:00,"Greenwich Peninsula, SE10",North Greenwich,Canary Wharf
12326,244,48203072,590000.0,2.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-02 00:00:00,"Bellway - The River Gardens, SE10",Maze Hill,Island Gardens
12327,96,49088051,585000.0,2.0,"Pilot Walk, Greenwich Peninsula SE10, London,",flat,2018-09-19 00:00:00,"Greenwich Peninsula, SE10",North Greenwich,West Silvertown
12328,376,44585092,585000.0,1.0,"The Peninsula, Greenwich, London SE10",flat,2017-07-28 00:00:00,"Chase Evans Greenwich, SE10",North Greenwich,Canary Wharf
12329,33,49384622,585000.0,1.0,"Upper Riverside, Greenwich Peninsula, London SE10",flat,2018-10-17 00:00:00,"Greenwich Peninsula, SE10",North Greenwich,Canary Wharf
12330,148,48792117,585000.0,1.0,"Upper Riverside, London SE10",flat,2018-08-21 00:00:00,"Chain Residential, N1",Maze Hill,Island Gardens
12331,318,46841240,580000.0,1.0,"Upper Riverside, Greenwich Peninsula, London SE10",flat,2018-03-07 00:00:00,"Greenwich Peninsula, SE10",North Greenwich,Canary Wharf
12332,370,44921939,580000.0,2.0,"Upper Riverside, Greenwich SE10",flat,2017-09-06 00:00:00,"L&amp;Q at Greenwich Peninsula, SE10",North Greenwich,West Silvertown
12333,98,49084227,579995.0,1.0,"Upper Riverside, Greenwich Peninsula, London SE10",flat,2018-09-19 00:00:00,"Greenwich Peninsula, SE10",Westcombe Park,Maze Hill
12334,6,49516816,575000.0,3.0,"Wat Tyler Road, Greenwich SE10",flat,2018-10-30 00:00:00,"Comber &amp; Company, SE3",Lewisham,Lewisham
12335,248,48183158,575000.0,2.0,"Holly Court, Greenwich Millennium Village SE10",flat,2018-06-29 00:00:00,"Foxtons - Greenwich, SE10",North Greenwich,West Silvertown
12336,356,45636139,575000.0,1.0,"Upper Riverside, Greenwich Peninsula, London SE10",flat,2017-11-21 00:00:00,"Greenwich Peninsula, SE10",North Greenwich,Canary Wharf
12337,117,49004500,575000.0,2.0,"Bessemer Place, London SE10",flat,2018-09-11 00:00:00,"Hollyton, W1H",North Greenwich,West Silvertown
12338,367,47944701,575000.0,1.0,"No.1 Upper Riverside, Greenwich Peninsula, Greenwich, London SE10",flat,2017-09-27 00:00:00,"LiFE Residential - Greenwich, SE10",North Greenwich,West Silvertown
12339,295,47431727,575000.0,2.0,"Holly Court, Greenroof Way, London SE10",flat,2018-04-27 00:00:00,"1st Avenue, SE10",North Greenwich,Westcombe Park
12340,99,49069238,575000.0,2.0,"Bessemer Place, North Greenwich SE10",flat,2018-09-18 00:00:00,"Foxtons - Greenwich, SE10",North Greenwich,West Silvertown
12341,309,46984172,575000.0,2.0,"Hoskins Street, Greenwich SE10",house,2018-03-19 00:00:00,"Purplebricks, Head Office, B90",Maze Hill,Island Gardens
12342,247,48187829,575000.0,2.0,"Maurer Court, John Harrison Way, London SE10",flat,2018-06-29 00:00:00,"1st Avenue, SE10",West Silvertown,North Greenwich
12343,136,48869731,575000.0,2.0,"Cable Walk, Greenwich, London SE10",flat,2018-08-29 00:00:00,"JLL - Greenwich, SE10",Maze Hill,Island Gardens
12344,350,46181693,573000.0,3.0,"Larkwood Avenue, Lewisham SE10",flat,2018-01-10 00:00:00,"Family Mosaic - Turnberry Quay, E14",Elverson Road,Lewisham
12345,122,48963860,570000.0,1.0,"Upper Riverside, Greenwich Peninsula, London SE10",flat,2018-09-07 00:00:00,"Greenwich Peninsula, SE10",North Greenwich,Canary Wharf
12346,12,49483460,565000.0,2.0,"Creek Road, London SE10",flat,2018-10-26 00:00:00,"Oppida, SE16",Cutty Sark,Greenwich
12347,316,46858878,555000.0,1.0,"Upper Riverside, Greenwich Peninsula, London SE10",flat,2018-03-08 00:00:00,"Greenwich Peninsula, SE10",North Greenwich,Canary Wharf
12348,15,49476232,550000.0,3.0,"Blackheath Hill, London SE10",flat,2018-10-25 00:00:00,"Chestertons - Canary Wharf, E14",Elverson Road,Greenwich
12349,294,47453686,550000.0,2.0,"Lambarde Square, Greenwich, London SE10",flat,2018-04-30 00:00:00,"Chestertons - Greenwich &amp; Blackheath, SE10",Maze Hill,Westcombe Park
12350,339,46503236,550000.0,3.0,"Trafalgar Road, Greenwich SE10",house,2018-02-06 00:00:00,"Foxtons - Greenwich, SE10",Maze Hill,Island Gardens
12351,43,49343049,550000.0,2.0,"25 Tarves Way, Greenwich SE10",flat,2018-10-12 00:00:00,"Sellmyhome, SW6",Greenwich,Greenwich
12352,381,43110079,550000.0,2.0,"Welland Street, Greenwich SE10",flat,2017-03-01 00:00:00,"Foxtons - Greenwich, SE10",Cutty Sark,Island Gardens
12353,115,49030541,550000.0,2.0,"Norman Road, Greenwich, London SE10",flat,2018-09-13 00:00:00,"JLL - Greenwich, SE10",Greenwich,Greenwich
12354,87,49102414,549000.0,2.0,"Greenwich High Road, London SE10",flat,2018-09-20 00:00:00,"Fairview Homes - Maritime, SE10",Deptford Bridge,Greenwich
12355,147,48799017,545000.0,2.0,"Tarves Way, London SE10",flat,2018-08-22 00:00:00,"Emoov National, EC3A",Greenwich,Greenwich
12356,100,49065169,540000.0,2.0,"Alamaro Lodge, Renaissance Walk, London SE10",flat,2018-09-17 00:00:00,"1st Avenue, SE10",North Greenwich,West Silvertown
12357,28,49414216,540000.0,1.0,"Upper Riverside, Greenwich Peninsula, London SE10",flat,2018-10-19 00:00:00,"Greenwich Peninsula, SE10",Westcombe Park,Maze Hill
12358,387,40742752,540000.0,1.0,"Upper Riverside, Peninsula Square, London SE10",flat,2016-06-15 00:00:00,"Greenwich Peninsula, SE10",North Greenwich,Canary Wharf
12359,332,46653011,540000.0,2.0,"Bellville House, Norman Road, London SE10",flat,2018-02-19 00:00:00,"Zach Knightons, SW1P",Greenwich,Greenwich
12360,354,45722188,535000.0,2.0,"Blackwall Lane, Greenwich SE10",house,2017-11-30 00:00:00,"Sheriff Estate Agents Ltd, SE13",Westcombe Park,Maze Hill
12361,61,44716154,530000.0,3.0,"Maurer Court, Renaissance Walk, Greenwich, London SE10",flat,2018-10-03 00:00:00,"1st Avenue, SE10",North Greenwich,West Silvertown
12362,42,49345593,530000.0,3.0,"Maurer Court, John Harrison Way, London SE10",flat,2018-10-13 00:00:00,"Hunters - Greenwich, SE10",North Greenwich,West Silvertown
12363,297,47421652,530000.0,1.0,"Upper Riverside, Greenwich Peninsula, London SE10",flat,2018-04-27 00:00:00,"Greenwich Peninsula, SE10",North Greenwich,Canary Wharf
12364,101,49065170,530000.0,2.0,"Alamaro Lodge, Renaissance Walk, London SE10",flat,2018-09-17 00:00:00,"1st Avenue, SE10",North Greenwich,West Silvertown
12365,238,48206169,530000.0,2.0,"Welland Street, London SE10",flat,2018-07-02 00:00:00,"Doorsteps.co.uk, National, HA3",Cutty Sark,Island Gardens
12366,79,49116476,525000.0,1.0,"Upper Riverside, Greenwich Peninsula, London SE10",flat,2018-09-21 00:00:00,"Greenwich Peninsula, SE10",Westcombe Park,Maze Hill
12367,338,46520867,520000.0,2.0,"Bessemer Place, Greenwich, London SE10",flat,2018-02-07 00:00:00,"1st Avenue, SE10",North Greenwich,West Silvertown
12368,386,46908625,519000.0,2.0,"Christchurch Way, London SE10",house,2016-07-14 00:00:00,"Fraser Bond, W1F",Maze Hill,Westcombe Park
12369,141,48847772,515000.0,2.0,"Creek Road, London SE10",flat,2018-08-28 00:00:00,"Oppida, SE16",Cutty Sark,Greenwich
12370,352,46096283,509000.0,2.0,"Christchurch Way, Greenwich, London SE10",flat,2017-12-31 00:00:00,"JS &amp; Co Estate Agents, SW11",Maze Hill,Westcombe Park
12371,253,48100324,505000.0,2.0,"John Harrison Way, Greenwich SE10",flat,2018-06-22 00:00:00,"Foxtons - Greenwich, SE10",North Greenwich,Westcombe Park
12372,73,49152446,500000.0,1.0,"Burney Street, Greenwich SE10",flat,2018-09-25 00:00:00,"Foxtons - Greenwich, SE10",Cutty Sark,Greenwich
12373,246,48194138,500000.0,2.0,"John Donne Way, London SE10",flat,2018-06-30 00:00:00,"YOPA, SW1A",Greenwich,Greenwich
12374,71,49171275,500000.0,2.0,"Greenroof Way, Greenwich SE10",flat,2018-09-27 00:00:00,"Sellmyhome, SW6",Maze Hill,Island Gardens
12375,211,48366577,500000.0,2.0,"Fearon Street, London SE10",house,2018-07-13 00:00:00,"YOPA, SW1A",Westcombe Park,Charlton
12376,274,47773299,500000.0,2.0,"Point Close, London SE10",flat,2018-05-26 00:00:00,"Alex Neil Estate Agents - South East London, SE16",Greenwich,Greenwich
12377,388,48061379,500000.0,2.0,"Holly Court, North Greenwich SE10",flat,2016-03-22 00:00:00,"Hunters - Greenwich, SE10",North Greenwich,Westcombe Park
12378,353,46085219,500000.0,2.0,"Point Close, London SE10",flat,2017-12-28 00:00:00,"Hamptons International - Greenwich Sales, SE10",Greenwich,Greenwich
12379,227,48218311,500000.0,2.0,"Point Close, London SE10",flat,2018-07-03 00:00:00,"MyLondonHome City &amp; Docklands, E14",Greenwich,Greenwich
12380,202,48453891,500000.0,1.0,"Main Mill, Mumfords Mill, Greenwich High Road, London SE10",flat,2018-07-20 00:00:00,"esale, HG3",Deptford Bridge,Deptford
12381,29,49413239,500000.0,2.0,"Des Barres Court, 22 Peartree Way, London SE10",flat,2018-10-19 00:00:00,"1st Avenue, SE10",West Silvertown,North Greenwich
12382,146,48809541,500000.0,2.0,"Edison Court, Hop Street, London SE10",house,2018-08-22 00:00:00,"1st Avenue, SE10",Westcombe Park,North Greenwich
12383,75,49110793,500000.0,1.0,"Arora Tower, North Greenwich SE10",flat,2018-09-25 00:00:00,"Madison Brook International SE13, SE13",North Greenwich,East India
12384,74,49149236,500000.0,2.0,"Claremont Street, Greenwich SE10",flat,2018-09-25 00:00:00,"Purplebricks, Head Office, B90",Greenwich,Greenwich
12385,222,48254801,499950.0,1.0,"Waterside Drive, Greenwich Peninsula, London SE10",flat,2018-07-05 00:00:00,"Greenwich Peninsula, SE10",North Greenwich,East India
12386,189,48517269,499950.0,2.0,"Benyamin House Greenwich High Road, Greenwich SE10",flat,2018-07-25 00:00:00,"JD Property, SE16",Deptford Bridge,Greenwich
12387,346,46377016,499950.0,1.0,"Upper Riverside, Greenwich Peninsula, London SE10",flat,2018-01-26 00:00:00,"Greenwich Peninsula, SE10",North Greenwich,Canary Wharf
12388,310,42755622,499900.0,1.0,"Arora Tower, Waterview Drive, London SE10",flat,2018-03-15 00:00:00,"Emoov National, EC3A",North Greenwich,East India
12389,359,45577930,499900.0,2.0,"Copperwood Place, Greenwich SE10",flat,2017-11-14 00:00:00,"Foxtons - Greenwich, SE10",Deptford Bridge,London St Johns
12390,124,48945063,495000.0,1.0,"The Waterman Building, 5 Tidemill Square, London SE10",flat,2018-09-05 00:00:00,"1st Avenue, SE10",North Greenwich,West Silvertown
12391,242,48205242,495000.0,1.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-02 00:00:00,"Bellway - The River Gardens, SE10",Maze Hill,Island Gardens
12392,369,44926933,495000.0,2.0,"Greenwich Church Street, London SE10",flat,2017-09-06 00:00:00,"Hamptons International - Greenwich Sales, SE10",Cutty Sark,Greenwich
12393,245,48201971,490000.0,1.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-02 00:00:00,"Bellway - The River Gardens, SE10",Maze Hill,Island Gardens
12394,205,48432446,485000.0,2.0,"Edison Court, Schoolbank Road, London SE10",flat,2018-07-18 00:00:00,"1st Avenue, SE10",Westcombe Park,North Greenwich
12395,113,49036595,485000.0,1.0,"Upper Riverside, Greenwich Peninsula, London SE10",flat,2018-09-14 00:00:00,"Greenwich Peninsula, SE10",North Greenwich,Canary Wharf
12396,229,48215690,480000.0,1.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-03 00:00:00,"Bellway - The River Gardens, SE10",Maze Hill,Island Gardens
12397,55,49257960,480000.0,3.0,"Christchurch Way, London SE10",house,2018-10-05 00:00:00,"The-Property-Cloud.co.uk, DA7",Maze Hill,Island Gardens
12398,60,49242514,480000.0,2.0,"25 Barge Walk, North Greenwich, London SE10",flat,2018-10-03 00:00:00,"Lang and Ward, E14",North Greenwich,West Silvertown
12399,255,48072753,480000.0,2.0,"Greenroof Way, London SE10",flat,2018-06-20 00:00:00,"1st Avenue, SE10",Westcombe Park,North Greenwich
12400,63,49213743,475000.0,2.0,"Farnsworth Court, Osier Lane, London SE10",flat,2018-10-01 00:00:00,"1st Avenue, SE10",Westcombe Park,North Greenwich
12401,57,49252604,475000.0,2.0,"Holly Court, Greenroof Way, Greenwich SE10",flat,2018-10-04 00:00:00,"Ernest-Brooks International, E14",North Greenwich,Westcombe Park
12402,230,48215654,475000.0,1.0,"Banning Street, Royal Greenwich, London SE10",flat,2018-07-03 00:00:00,"Bellway - The River Gardens, SE10",Maze Hill,Island Gardens
12403,64,49213742,475000.0,2.0,"Farnsworth Court, West Parkside, London SE10",flat,2018-10-01 00:00:00,"1st Avenue, SE10",Westcombe Park,North Greenwich
12404,213,48325105,475000.0,2.0,"City Peninsula, Barge Walk, North Greenwich, London SE10",flat,2018-07-11 00:00:00,"JD Property, SE16",North Greenwich,West Silvertown
12405,126,48929067,475000.0,2.0,"25 Barge Walk, Greenwich, London SE10",flat,2018-09-04 00:00:00,"1st Avenue, SE10",North Greenwich,West Silvertown
